order_id,product_id,order_date,quantity,delivery_date,fulfilment_days
634,345,2024-01-16,29,2024-01-25,9
635,449,2023-11-28,31,2023-12-10,12
636,166,2024-08-31,152,2024-09-12,12
637,24,2023-09-30,51,2023-10-10,10
638,272,2024-02-23,200,2024-03-07,13
639,299,2023-01-10,27,2023-01-24,14
640,367,2023-10-29,129,2023-11-10,12
641,253,2024-08-07,8,2024-08-21,14
642,233,2023-06-26,95,2023-07-08,12
643,450,2024-04-15,104,2024-04-20,5
644,437,2023-04-03,130,2023-04-09,6
645,234,2024-02-14,153,2024-02-18,4
646,44,2023-08-18,172,2023-08-20,2
647,215,2024-08-02,116,2024-08-14,12
648,44,2023-08-12,172,2023-08-16,4
649,306,2024-09-12,130,2024-09-17,5
650,94,2023-12-17,5,2023-12-21,4
651,389,2024-05-02,87,2024-05-17,15
652,397,2024-08-20,143,2024-08-31,11
653,84,2024-06-18,134,2024-07-02,14
654,24,2023-07-16,130,2023-07-30,14
655,58,2023-05-05,120,2023-05-20,15
656,76,2024-04-09,110,2024-04-21,12
657,153,2024-09-11,115,2024-09-16,5
658,66,2023-04-22,170,2023-04-25,3
659,421,2023-07-02,138,2023-07-08,6
660,18,2024-07-12,183,2024-07-27,15
661,171,2023-07-10,176,2023-07-24,14
662,253,2024-03-09,20,2024-03-21,12
663,310,2024-04-28,97,2024-05-09,11
664,37,2024-05-27,39,2024-06-09,13
665,186,2024-07-22,31,2024-07-25,3
666,432,2023-07-17,140,2023-07-23,6
667,255,2024-09-02,14,2024-09-17,15
668,100,2023-07-07,118,2023-07-11,4
669,52,2023-10-03,29,2023-10-16,13
670,59,2024-04-08,39,2024-04-19,11
671,164,2024-08-19,17,2024-08-23,4
672,241,2024-09-26,66,2024-10-08,12
673,159,2024-11-09,58,2024-11-11,2
674,299,2024-01-31,189,2024-02-14,14
675,12,2024-01-14,171,2024-01-19,5
676,297,2023-11-06,5,2023-11-20,14
677,278,2023-08-16,116,2023-08-24,8
678,268,2024-10-05,97,2024-10-08,3
679,348,2023-04-27,40,2023-05-02,5
680,488,2023-05-03,188,2023-05-09,6
681,336,2024-10-04,92,2024-10-07,3
682,61,2024-06-14,196,2024-06-21,7
683,102,2024-05-23,46,2024-05-28,5
684,271,2023-09-11,118,2023-09-25,14
685,138,2024-08-12,138,2024-08-16,4
686,41,2023-01-21,194,2023-02-05,15
687,4,2024-06-12,32,2024-06-23,11
688,187,2023-12-10,152,2023-12-14,4
689,69,2024-01-14,12,2024-01-18,4
690,377,2024-04-28,183,2024-05-10,12
691,500,2024-03-31,170,2024-04-06,6
692,77,2024-03-20,66,2024-03-30,10
693,91,2023-03-04,181,2023-03-11,7
694,61,2024-05-19,105,2024-05-30,11
695,483,2023-08-30,8,2023-09-03,4
696,28,2023-08-09,101,2023-08-15,6
697,282,2024-04-03,117,2024-04-12,9
698,388,2023-09-11,8,2023-09-15,4
699,244,2023-01-23,57,2023-01-26,3
700,473,2023-01-29,145,2023-02-11,13
701,50,2023-06-19,65,2023-06-23,4
702,358,2023-07-31,149,2023-08-12,12
703,71,2024-07-27,157,2024-08-06,10
704,292,2023-04-22,167,2023-04-29,7
705,446,2023-09-03,99,2023-09-06,3
706,215,2023-10-29,29,2023-11-11,13
707,461,2023-03-23,190,2023-03-28,5
708,273,2024-06-16,42,2024-06-24,8
709,54,2023-10-21,176,2023-10-30,9
710,231,2024-09-09,152,2024-09-19,10
711,16,2024-04-26,105,2024-05-11,15
712,67,2023-10-16,170,2023-10-21,5
713,98,2024-04-23,120,2024-05-06,13
714,130,2024-01-31,51,2024-02-06,6
715,365,2023-01-11,125,2023-01-17,6
716,244,2024-01-09,22,2024-01-12,3
717,22,2023-09-25,171,2023-10-04,9
718,297,2024-10-23,167,2024-10-31,8
719,85,2023-11-12,121,2023-11-24,12
720,222,2023-02-14,65,2023-02-24,10
721,351,2023-09-24,117,2023-10-06,12
722,274,2023-05-25,48,2023-06-09,15
723,477,2024-10-19,83,2024-10-29,10
724,46,2024-11-29,53,2024-12-01,2
725,437,2024-05-16,116,2024-05-21,5
726,397,2024-09-27,108,2024-10-03,6
727,31,2024-11-10,28,2024-11-15,5
728,386,2023-11-18,58,2023-11-21,3
729,331,2024-06-22,194,2024-06-25,3
730,12,2024-11-04,22,2024-11-07,3
731,418,2023-12-17,123,2024-01-01,15
732,1,2023-03-11,195,2023-03-26,15
733,483,2023-09-22,107,2023-10-01,9
734,359,2023-12-01,104,2023-12-06,5
735,28,2023-10-01,132,2023-10-09,8
736,8,2023-05-29,25,2023-06-08,10
737,299,2023-11-09,159,2023-11-24,15
738,252,2024-05-12,68,2024-05-26,14
739,80,2023-01-13,161,2023-01-28,15
740,213,2023-06-21,88,2023-07-05,14
741,329,2023-01-22,129,2023-02-05,14
742,179,2023-12-25,123,2023-12-28,3
743,230,2024-10-21,106,2024-11-03,13
744,374,2024-07-03,26,2024-07-05,2
745,72,2024-01-28,55,2024-02-08,11
746,4,2024-05-03,28,2024-05-08,5
747,309,2023-09-08,167,2023-09-12,4
748,104,2024-01-16,172,2024-01-18,2
749,492,2024-03-31,94,2024-04-07,7
750,458,2023-10-14,94,2023-10-16,2
751,499,2023-04-19,94,2023-04-22,3
752,491,2024-10-16,50,2024-10-29,13
753,477,2024-04-19,146,2024-04-21,2
754,80,2024-11-24,148,2024-12-07,13
755,203,2023-01-17,20,2023-01-22,5
756,311,2023-03-02,192,2023-03-13,11
757,233,2024-08-05,126,2024-08-11,6
758,156,2023-11-25,91,2023-12-02,7
759,196,2024-09-20,41,2024-09-28,8
760,386,2023-09-27,9,2023-09-29,2
761,119,2024-05-28,159,2024-06-06,9
762,237,2024-09-04,169,2024-09-09,5
763,291,2024-09-17,179,2024-09-28,11
764,402,2023-08-01,32,2023-08-15,14
765,34,2023-08-20,178,2023-08-26,6
766,145,2024-02-18,99,2024-02-24,6
767,499,2023-01-21,131,2023-01-30,9
768,93,2023-09-05,42,2023-09-20,15
769,460,2024-08-26,182,2024-09-02,7
770,165,2023-05-22,164,2023-05-28,6
771,247,2023-10-02,189,2023-10-16,14
772,91,2024-08-23,103,2024-08-28,5
773,402,2024-05-26,156,2024-05-29,3
774,129,2023-03-23,24,2023-04-01,9
775,489,2024-03-13,161,2024-03-21,8
776,193,2024-05-02,111,2024-05-12,10
777,389,2023-09-25,58,2023-10-10,15
778,210,2023-05-02,77,2023-05-07,5
779,285,2024-07-23,10,2024-08-01,9
780,497,2024-03-28,37,2024-04-06,9
781,355,2023-05-03,122,2023-05-07,4
782,359,2024-08-18,60,2024-08-21,3
783,93,2024-05-20,101,2024-05-27,7
784,241,2023-05-25,116,2023-06-03,9
785,193,2023-04-16,99,2023-04-21,5
786,221,2023-01-31,153,2023-02-10,10
787,152,2023-07-13,12,2023-07-21,8
788,1,2024-02-15,7,2024-02-18,3
789,67,2024-05-09,126,2024-05-16,7
790,415,2024-06-12,2,2024-06-26,14
791,4,2024-04-14,78,2024-04-18,4
792,60,2023-05-14,113,2023-05-21,7
793,372,2024-11-02,112,2024-11-06,4
794,230,2024-01-26,45,2024-02-08,13
795,2,2024-08-03,26,2024-08-12,9
796,225,2023-01-29,59,2023-02-08,10
797,411,2023-07-30,37,2023-08-07,8
798,293,2023-12-01,158,2023-12-07,6
799,2,2024-07-08,31,2024-07-21,13
800,26,2024-03-17,2,2024-03-20,3
801,110,2024-03-10,25,2024-03-14,4
802,389,2023-08-01,82,2023-08-11,10
803,318,2023-09-24,141,2023-10-01,7
804,55,2024-06-14,156,2024-06-21,7
805,9,2023-08-04,195,2023-08-07,3
806,49,2023-01-06,55,2023-01-15,9
807,185,2023-07-11,172,2023-07-26,15
808,399,2024-10-14,61,2024-10-24,10
809,305,2023-03-23,184,2023-03-30,7
810,392,2023-04-15,84,2023-04-28,13
811,214,2023-07-03,72,2023-07-12,9
812,369,2023-11-20,5,2023-11-24,4
813,385,2024-03-25,68,2024-04-03,9
814,496,2023-03-14,13,2023-03-27,13
815,140,2023-07-15,56,2023-07-19,4
816,445,2023-01-02,52,2023-01-04,2
817,488,2024-02-27,175,2024-03-02,4
818,127,2024-09-29,125,2024-10-07,8
819,82,2023-06-23,189,2023-06-27,4
820,484,2023-07-06,190,2023-07-19,13
821,160,2024-02-03,66,2024-02-10,7
822,215,2024-07-08,97,2024-07-12,4
823,208,2024-07-27,176,2024-07-30,3
824,269,2024-03-28,168,2024-04-08,11
825,8,2024-01-31,66,2024-02-12,12
826,112,2023-08-13,196,2023-08-25,12
827,474,2024-10-11,130,2024-10-14,3
828,305,2024-09-16,190,2024-09-24,8
829,369,2023-10-31,126,2023-11-11,11
830,286,2023-08-10,190,2023-08-13,3
831,432,2023-11-09,137,2023-11-22,13
832,272,2023-02-25,149,2023-03-10,13
833,51,2024-11-04,200,2024-11-08,4
834,3,2023-10-27,178,2023-11-06,10
835,77,2023-11-18,35,2023-11-23,5
836,491,2024-04-03,143,2024-04-10,7
837,81,2024-07-27,117,2024-08-09,13
838,245,2023-03-26,24,2023-04-06,11
839,66,2023-01-24,174,2023-02-08,15
840,180,2024-03-26,144,2024-04-06,11
841,491,2023-11-14,101,2023-11-25,11
842,291,2023-11-08,61,2023-11-10,2
843,23,2023-07-21,23,2023-08-03,13
844,283,2023-11-05,122,2023-11-14,9
845,101,2024-06-11,144,2024-06-22,11
846,449,2023-11-22,109,2023-12-05,13
847,286,2023-03-29,173,2023-04-06,8
848,393,2023-07-21,179,2023-08-03,13
849,142,2023-02-04,139,2023-02-16,12
850,398,2024-06-11,38,2024-06-22,11
851,478,2023-11-07,65,2023-11-20,13
852,289,2024-09-20,27,2024-10-04,14
853,167,2023-03-13,114,2023-03-27,14
854,278,2024-01-23,199,2024-02-01,9
855,162,2023-04-06,11,2023-04-09,3
856,232,2024-06-20,198,2024-06-26,6
857,181,2024-09-22,168,2024-10-05,13
858,9,2024-03-31,48,2024-04-13,13
859,224,2024-04-20,200,2024-05-01,11
860,278,2024-05-08,67,2024-05-22,14
861,375,2024-03-06,35,2024-03-21,15
862,242,2024-03-08,53,2024-03-18,10
863,314,2023-11-19,36,2023-12-03,14
864,128,2024-03-21,88,2024-03-29,8
865,441,2024-11-25,14,2024-11-28,3
866,73,2023-10-31,22,2023-11-13,13
867,360,2024-03-24,89,2024-03-30,6
868,55,2024-06-26,4,2024-06-29,3
869,390,2023-09-23,57,2023-09-27,4
870,425,2024-12-01,56,2024-12-06,5
871,208,2024-03-28,15,2024-04-02,5
872,451,2023-09-04,154,2023-09-10,6
873,471,2023-10-29,77,2023-11-13,15
874,120,2024-05-07,120,2024-05-11,4
875,405,2023-09-17,149,2023-09-21,4
876,333,2023-12-13,150,2023-12-22,9
877,372,2023-05-07,30,2023-05-16,9
878,360,2024-06-13,71,2024-06-23,10
879,288,2024-07-16,89,2024-07-31,15
880,115,2023-05-22,192,2023-05-24,2
881,493,2023-03-15,141,2023-03-17,2
882,452,2023-07-20,120,2023-07-30,10
883,30,2023-09-20,76,2023-09-24,4
884,360,2023-09-08,71,2023-09-15,7
885,490,2024-03-19,187,2024-03-21,2
886,248,2024-05-04,93,2024-05-10,6
887,277,2023-12-04,161,2023-12-15,11
888,168,2023-06-26,97,2023-06-30,4
889,316,2023-07-15,139,2023-07-26,11
890,476,2024-10-08,64,2024-10-12,4
891,345,2024-07-30,160,2024-08-06,7
892,355,2023-07-07,97,2023-07-10,3
893,148,2024-05-29,115,2024-06-12,14
894,86,2023-08-19,159,2023-09-01,13
895,4,2023-04-16,136,2023-04-23,7
896,390,2023-12-05,73,2023-12-16,11
897,426,2024-10-13,98,2024-10-25,12
898,381,2023-04-15,175,2023-04-19,4
899,214,2024-05-16,35,2024-05-25,9
900,171,2024-11-19,48,2024-11-22,3
901,445,2024-02-20,115,2024-03-04,13
902,291,2023-08-06,198,2023-08-19,13
903,187,2023-07-20,85,2023-07-24,4
904,175,2023-03-03,150,2023-03-06,3
905,195,2023-09-02,128,2023-09-11,9
906,284,2023-05-27,49,2023-05-29,2
907,374,2023-04-16,7,2023-04-22,6
908,301,2023-05-27,33,2023-06-11,15
909,389,2023-01-12,117,2023-01-19,7
910,423,2024-11-28,32,2024-12-11,13
911,121,2023-04-21,54,2023-05-05,14
912,337,2024-10-11,156,2024-10-21,10
913,494,2023-07-13,115,2023-07-18,5
914,253,2023-12-14,112,2023-12-27,13
915,46,2024-04-13,78,2024-04-16,3
916,340,2023-07-11,48,2023-07-24,13
917,162,2023-03-11,91,2023-03-23,12
918,422,2023-09-09,167,2023-09-18,9
919,73,2024-02-26,165,2024-03-12,15
920,210,2024-03-21,71,2024-04-04,14
921,486,2023-04-30,169,2023-05-11,11
922,188,2024-07-12,94,2024-07-14,2
923,342,2023-08-27,123,2023-09-09,13
924,394,2023-09-02,169,2023-09-13,11
925,87,2024-02-17,119,2024-02-25,8
926,270,2023-08-11,15,2023-08-13,2
927,366,2024-01-04,65,2024-01-09,5
928,387,2024-08-04,137,2024-08-10,6
929,430,2023-03-30,39,2023-04-09,10
930,2,2024-10-07,102,2024-10-16,9
931,309,2024-07-25,75,2024-07-29,4
932,127,2023-07-08,26,2023-07-22,14
933,421,2023-08-23,191,2023-08-28,5
934,437,2023-04-30,101,2023-05-14,14
935,400,2023-04-03,2,2023-04-07,4
936,346,2024-03-14,147,2024-03-28,14
937,317,2024-04-21,145,2024-04-23,2
938,261,2024-10-22,40,2024-10-25,3
939,91,2024-02-16,191,2024-02-27,11
940,330,2024-01-23,197,2024-02-03,11
941,127,2024-02-02,192,2024-02-17,15
942,273,2023-10-22,69,2023-10-27,5
943,115,2023-01-31,95,2023-02-06,6
944,275,2023-03-12,63,2023-03-27,15
945,273,2023-04-12,111,2023-04-16,4
946,7,2023-07-03,11,2023-07-07,4
947,57,2023-06-08,62,2023-06-13,5
948,190,2023-10-10,49,2023-10-14,4
949,73,2023-06-18,42,2023-06-28,10
950,129,2023-07-05,111,2023-07-12,7
951,281,2024-11-25,174,2024-11-30,5
952,173,2023-01-31,36,2023-02-05,5
953,242,2023-07-14,5,2023-07-28,14
954,56,2023-03-30,23,2023-04-13,14
955,121,2023-07-07,78,2023-07-13,6
956,184,2023-09-21,34,2023-10-06,15
957,88,2023-06-14,15,2023-06-28,14
958,422,2024-07-05,79,2024-07-10,5
959,238,2023-10-05,182,2023-10-12,7
960,150,2023-03-01,5,2023-03-08,7
961,425,2023-01-05,84,2023-01-17,12
962,417,2024-07-30,83,2024-08-05,6
963,492,2023-11-13,198,2023-11-20,7
964,195,2023-09-16,126,2023-09-26,10
965,80,2024-08-14,68,2024-08-24,10
966,377,2023-08-10,88,2023-08-15,5
967,79,2024-01-31,131,2024-02-02,2
968,131,2023-09-09,158,2023-09-23,14
969,169,2023-01-22,168,2023-02-01,10
970,214,2023-05-17,68,2023-06-01,15
971,43,2023-04-01,166,2023-04-09,8
972,74,2023-05-12,94,2023-05-25,13
973,133,2024-02-29,197,2024-03-04,4
974,60,2024-08-28,166,2024-09-11,14
975,238,2024-06-02,48,2024-06-12,10
976,137,2024-03-21,125,2024-03-25,4
977,189,2023-10-23,107,2023-11-05,13
978,177,2023-07-23,135,2023-08-01,9
979,127,2024-07-20,55,2024-07-25,5
980,247,2024-06-04,8,2024-06-07,3
981,497,2023-08-02,174,2023-08-14,12
982,143,2024-08-01,134,2024-08-04,3
983,412,2024-11-01,171,2024-11-08,7
984,426,2024-07-25,137,2024-08-08,14
985,83,2023-07-14,43,2023-07-23,9
986,345,2024-03-08,11,2024-03-20,12
987,131,2023-09-04,110,2023-09-08,4
988,239,2024-05-10,48,2024-05-21,11
989,459,2024-09-22,191,2024-09-24,2
990,480,2023-05-22,175,2023-06-02,11
991,22,2023-11-16,91,2023-11-28,12
992,471,2024-06-22,18,2024-06-24,2
993,425,2024-01-03,87,2024-01-08,5
994,196,2023-04-04,130,2023-04-15,11
995,102,2024-08-28,19,2024-08-30,2
996,211,2023-04-03,59,2023-04-06,3
997,475,2024-07-09,181,2024-07-16,7
998,125,2023-05-05,190,2023-05-12,7
999,279,2024-09-03,133,2024-09-10,7
1000,207,2023-04-21,41,2023-05-03,12
1001,447,2023-05-25,199,2023-05-27,2
1002,136,2023-05-28,57,2023-06-11,14
1003,134,2024-03-25,6,2024-03-31,6
1004,334,2023-02-01,113,2023-02-15,14
1005,282,2024-02-28,94,2024-03-06,7
1006,327,2023-02-02,181,2023-02-07,5
1007,278,2023-09-23,48,2023-09-30,7
1008,468,2024-01-03,70,2024-01-12,9
1009,279,2024-08-12,96,2024-08-22,10
1010,60,2023-10-16,187,2023-10-22,6
1011,91,2024-05-13,77,2024-05-24,11
1012,84,2023-07-26,142,2023-08-02,7
1013,213,2023-12-13,83,2023-12-17,4
1014,51,2024-06-09,129,2024-06-12,3
1015,73,2023-12-17,184,2023-12-30,13
1016,426,2023-03-09,5,2023-03-16,7
1017,439,2023-06-28,49,2023-07-05,7
1018,158,2023-08-10,100,2023-08-12,2
1019,23,2024-07-05,148,2024-07-19,14
1020,447,2024-04-23,71,2024-05-08,15
1021,13,2024-06-22,62,2024-07-01,9
1022,269,2023-03-26,84,2023-03-30,4
1023,20,2024-10-20,9,2024-11-01,12
1024,251,2023-04-26,81,2023-05-11,15
1025,489,2023-10-02,145,2023-10-08,6
1026,68,2024-04-17,112,2024-04-25,8
1027,473,2024-09-12,126,2024-09-17,5
1028,64,2024-07-20,33,2024-07-23,3
1029,116,2023-12-31,25,2024-01-08,8
1030,451,2024-08-02,28,2024-08-10,8
1031,237,2024-10-07,180,2024-10-11,4
1032,206,2023-02-07,44,2023-02-11,4
1033,135,2024-01-03,157,2024-01-06,3
1034,210,2024-04-18,194,2024-04-29,11
1035,6,2024-08-29,87,2024-09-10,12
1036,62,2024-06-28,43,2024-07-09,11
1037,202,2023-02-01,132,2023-02-07,6
1038,451,2023-11-28,14,2023-12-01,3
1039,201,2023-08-18,62,2023-08-23,5
1040,122,2024-01-31,141,2024-02-14,14
1041,16,2023-01-07,129,2023-01-09,2
1042,180,2024-11-28,118,2024-11-30,2
1043,212,2024-01-05,152,2024-01-14,9
1044,453,2023-02-24,130,2023-03-02,6
1045,42,2024-08-31,125,2024-09-14,14
1046,442,2024-08-22,128,2024-08-26,4
1047,448,2024-07-25,113,2024-08-03,9
1048,487,2024-10-07,132,2024-10-09,2
1049,90,2023-11-25,50,2023-12-05,10
1050,55,2023-04-10,152,2023-04-18,8
1051,10,2023-04-29,68,2023-05-03,4
1052,287,2024-09-18,91,2024-10-02,14
1053,498,2024-02-27,148,2024-03-01,3
1054,490,2024-06-19,21,2024-06-30,11
1055,205,2023-04-11,190,2023-04-16,5
1056,154,2023-03-09,142,2023-03-13,4
1057,421,2024-11-17,161,2024-11-21,4
1058,265,2024-09-11,7,2024-09-21,10
1059,19,2023-08-04,97,2023-08-10,6
1060,446,2023-04-23,94,2023-04-27,4
1061,405,2023-06-24,119,2023-07-04,10
1062,344,2023-09-30,85,2023-10-03,3
1063,365,2023-04-11,24,2023-04-18,7
1064,400,2023-09-02,128,2023-09-09,7
1065,77,2024-10-19,37,2024-10-27,8
1066,479,2024-11-22,188,2024-11-24,2
1067,430,2023-03-07,175,2023-03-19,12
1068,195,2024-04-19,185,2024-04-22,3
1069,277,2023-07-30,21,2023-08-03,4
1070,259,2023-06-09,61,2023-06-24,15
1071,425,2024-04-06,70,2024-04-12,6
1072,241,2023-08-06,189,2023-08-10,4
1073,175,2023-04-14,188,2023-04-17,3
1074,219,2023-03-03,94,2023-03-14,11
1075,223,2023-02-19,99,2023-03-01,10
1076,231,2024-03-02,168,2024-03-04,2
1077,204,2024-04-11,24,2024-04-19,8
1078,206,2024-09-30,159,2024-10-02,2
1079,429,2023-04-08,16,2023-04-21,13
1080,471,2024-10-07,191,2024-10-19,12
1081,264,2024-03-24,63,2024-03-28,4
1082,494,2024-07-30,45,2024-08-12,13
1083,486,2023-09-10,68,2023-09-14,4
1084,119,2023-11-06,176,2023-11-21,15
1085,276,2024-09-30,159,2024-10-13,13
1086,148,2023-01-03,39,2023-01-13,10
1087,127,2024-03-18,8,2024-03-28,10
1088,479,2023-06-07,34,2023-06-14,7
1089,227,2024-11-19,58,2024-12-04,15
1090,56,2023-06-08,60,2023-06-14,6
1091,223,2023-11-14,185,2023-11-23,9
1092,261,2023-03-05,155,2023-03-13,8
1093,142,2023-03-10,96,2023-03-13,3
1094,425,2023-07-17,133,2023-07-21,4
1095,258,2023-04-06,32,2023-04-08,2
1096,435,2023-10-06,45,2023-10-21,15
1097,221,2024-07-05,146,2024-07-12,7
1098,113,2024-02-25,33,2024-02-28,3
1099,424,2023-04-08,27,2023-04-15,7
1100,238,2023-01-11,58,2023-01-17,6
1101,259,2023-08-27,163,2023-09-03,7
1102,258,2023-11-16,81,2023-11-27,11
1103,66,2023-07-11,105,2023-07-23,12
1104,5,2024-07-01,54,2024-07-06,5
1105,487,2023-05-23,199,2023-06-04,12
1106,77,2024-05-13,143,2024-05-19,6
1107,57,2023-03-02,65,2023-03-05,3
1108,83,2023-08-15,136,2023-08-18,3
1109,335,2024-09-21,55,2024-09-29,8
1110,296,2024-02-09,27,2024-02-15,6
1111,445,2024-03-06,124,2024-03-11,5
1112,267,2023-06-01,182,2023-06-08,7
1113,222,2024-04-19,10,2024-05-01,12
1114,447,2023-01-15,8,2023-01-30,15
1115,405,2023-11-14,90,2023-11-23,9
1116,218,2023-08-16,37,2023-08-21,5
1117,14,2023-06-30,132,2023-07-04,4
1118,422,2023-02-28,18,2023-03-10,10
1119,487,2024-05-31,83,2024-06-14,14
1120,358,2023-01-08,157,2023-01-12,4
1121,31,2024-02-04,7,2024-02-11,7
1122,210,2024-09-30,146,2024-10-10,10
1123,199,2024-02-12,97,2024-02-22,10
1124,252,2024-05-15,39,2024-05-25,10
1125,130,2023-12-29,158,2024-01-02,4
1126,35,2024-06-03,199,2024-06-11,8
1127,268,2023-03-23,182,2023-04-06,14
1128,455,2024-02-20,104,2024-03-03,12
1129,34,2024-09-04,16,2024-09-12,8
1130,285,2023-10-04,89,2023-10-17,13
1131,321,2023-06-03,122,2023-06-16,13
1132,342,2024-09-05,178,2024-09-20,15
1133,287,2024-07-07,179,2024-07-21,14
1134,392,2024-10-23,95,2024-10-29,6
1135,28,2024-10-29,154,2024-11-03,5
1136,88,2024-10-03,89,2024-10-09,6
1137,475,2024-06-19,127,2024-06-23,4
1138,123,2024-02-17,28,2024-02-25,8
1139,75,2023-12-01,91,2023-12-06,5
1140,402,2023-04-05,142,2023-04-15,10
1141,46,2024-07-03,102,2024-07-11,8
1142,347,2023-07-19,86,2023-07-27,8
1143,388,2024-04-29,141,2024-05-09,10
1144,256,2023-12-14,176,2023-12-23,9
1145,255,2023-01-10,37,2023-01-13,3
1146,180,2024-04-23,195,2024-05-03,10
1147,208,2024-02-17,194,2024-02-21,4
1148,139,2024-09-06,61,2024-09-21,15
1149,34,2024-05-23,75,2024-06-05,13
1150,371,2024-10-28,135,2024-11-01,4
1151,266,2023-01-14,99,2023-01-23,9
1152,246,2023-05-09,62,2023-05-13,4
1153,308,2023-01-03,85,2023-01-16,13
1154,12,2024-01-16,60,2024-01-18,2
1155,350,2023-05-03,106,2023-05-16,13
1156,413,2023-08-17,182,2023-08-22,5
1157,293,2024-11-23,30,2024-12-07,14
1158,278,2023-11-03,126,2023-11-10,7
1159,6,2023-07-13,60,2023-07-15,2
1160,427,2023-04-01,159,2023-04-09,8
1161,386,2024-02-08,49,2024-02-13,5
1162,445,2023-07-25,41,2023-08-06,12
1163,133,2023-11-29,172,2023-12-11,12
1164,137,2024-01-29,149,2024-02-08,10
1165,196,2023-02-21,140,2023-02-23,2
1166,159,2023-10-14,191,2023-10-22,8
1167,132,2024-05-27,146,2024-06-02,6
1168,265,2023-12-18,174,2023-12-23,5
1169,14,2024-03-05,157,2024-03-15,10
1170,269,2023-10-05,70,2023-10-18,13
1171,209,2023-05-04,36,2023-05-14,10
1172,475,2023-09-29,17,2023-10-11,12
1173,404,2023-09-20,16,2023-10-01,11
1174,275,2023-11-08,134,2023-11-14,6
1175,420,2024-05-15,136,2024-05-28,13
1176,165,2023-09-20,98,2023-09-26,6
1177,465,2024-11-12,113,2024-11-21,9
1178,250,2023-12-27,160,2024-01-10,14
1179,43,2023-12-01,114,2023-12-07,6
1180,110,2024-01-28,131,2024-02-06,9
1181,171,2024-09-24,171,2024-09-29,5
1182,171,2023-12-27,73,2024-01-07,11
1183,261,2024-03-19,46,2024-04-01,13
1184,302,2023-12-23,25,2024-01-05,13
1185,251,2023-10-18,6,2023-10-28,10
1186,237,2024-06-26,158,2024-07-03,7
1187,90,2024-05-09,155,2024-05-11,2
1188,202,2024-03-20,58,2024-04-01,12
1189,273,2023-10-04,176,2023-10-14,10
1190,463,2024-01-09,26,2024-01-17,8
1191,489,2023-04-16,168,2023-04-21,5
1192,148,2024-04-26,169,2024-04-29,3
1193,250,2023-12-12,199,2023-12-24,12
1194,372,2024-01-30,82,2024-02-11,12
1195,399,2023-07-05,69,2023-07-13,8
1196,430,2024-04-10,147,2024-04-14,4
1197,395,2024-04-02,13,2024-04-16,14
1198,279,2024-05-25,92,2024-05-30,5
1199,472,2024-04-04,100,2024-04-12,8
1200,234,2024-05-10,56,2024-05-12,2
1201,184,2024-05-11,135,2024-05-15,4
1202,11,2023-08-27,150,2023-09-07,11
1203,368,2023-05-04,68,2023-05-15,11
1204,209,2024-01-30,120,2024-02-12,13
1205,435,2024-07-29,74,2024-08-07,9
1206,355,2024-08-01,153,2024-08-04,3
1207,445,2023-05-24,95,2023-05-30,6
1208,91,2023-01-26,48,2023-02-01,6
1209,424,2023-01-25,159,2023-02-09,15
1210,112,2024-06-13,164,2024-06-26,13
1211,148,2024-04-22,28,2024-05-01,9
1212,8,2023-03-06,141,2023-03-13,7
1213,267,2023-07-10,123,2023-07-24,14
1214,416,2024-03-18,14,2024-03-23,5
1215,178,2024-10-04,183,2024-10-16,12
1216,105,2023-12-04,17,2023-12-17,13
1217,277,2023-10-31,138,2023-11-09,9
1218,359,2024-04-28,79,2024-05-11,13
1219,214,2023-05-16,20,2023-05-25,9
1220,21,2024-04-11,87,2024-04-17,6
1221,98,2024-03-10,88,2024-03-23,13
1222,322,2024-09-03,131,2024-09-14,11
1223,314,2023-03-10,129,2023-03-21,11
1224,380,2023-09-10,132,2023-09-12,2
